Date,Apple,Amazon,BofA,Bitcoin,Citi,Oil,Ethereum,Euro,Pound,Gold,Google,Yen,Microsoft,SHY,Silver,Wells_Fargo,Ripple,DJIA,S&P500,T_Bill_13W,Nasdaq,Russell2000,Bond_10Y,Bond_30Y
2018-11-08,50.46082305908203,1754.9100341796875,26.690914154052734,6453.72021484375,60.37047576904297,60.66999816894531,212.2310028076172,1.1434059143066406,1.3128528594970703,1222.9000244140625,1082.4000244140625,113.5469970703125,107.37471771240234,79.76715850830078,14.38599967956543,47.993141174316406,0.4935080111026764,26191.220703125,2806.830078125,2.302999973297119,7530.8798828125,1578.2099609375,3.2339999675750732,3.427000045776367
2018-11-09,49.48786163330078,1712.4300537109375,26.367334365844727,6385.6201171875,58.571292877197266,60.189998626708984,210.07400512695312,1.1368415355682373,1.3066771030426025,1206.4000244140625,1066.1500244140625,113.9530029296875,105.28008270263672,79.80569458007812,14.102999687194824,47.88481521606445,0.5006679892539978,25989.30078125,2781.010009765625,2.299999952316284,7406.89990234375,1549.489990234375,3.188999891281128,3.3919999599456787
2018-11-13,46.52540588378906,1631.1700439453125,25.66469955444336,6359.490234375,57.69842529296875,55.689998626708984,206.8260040283203,1.1233429908752441,1.2857933044433594,1199.199951171875,1036.050048828125,113.69599914550781,102.75304412841797,79.8730697631836,13.95199966430664,47.61396789550781,0.5101119875907898,25286.490234375,2722.179931640625,2.2950000762939453,7200.8701171875,1514.800048828125,3.1449999809265137,3.367000102996826
2018-11-14,45.21119689941406,1599.010009765625,25.15620994567871,5738.35009765625,56.558349609375,56.25,181.39700317382812,1.1311193704605103,1.3014055490493774,1207.9000244140625,1043.6600341796875,113.78900146484375,101.29589080810547,79.93082427978516,14.055000305175781,47.0813102722168,0.474371999502182,25080.5,2701.580078125,2.325000047683716,7136.39013671875,1502.510009765625,3.119999885559082,3.3540000915527344
2018-11-15,46.32694625854492,1619.43994140625,25.79412841796875,5648.02978515625,57.53810501098633,56.459999084472656,180.80599975585938,1.131183385848999,1.2986170053482056,1212.800048828125,1064.7099609375,113.56400299072266,103.52505493164062,79.96936798095703,14.237000465393066,47.686187744140625,0.48170799016952515,25289.26953125,2730.199951171875,2.309999942779541,7259.02978515625,1524.1199951171875,3.118000030517578,3.368000030517578
2018-11-16,46.84004592895508,1593.4100341796875,25.65545082092285,5575.5498046875,57.84983825683594,56.459999084472656,175.177001953125,1.1324899196624756,1.276650071144104,1220.800048828125,1061.489990234375,113.55500030517578,104.49970245361328,80.02713775634766,14.357999801635742,47.79452133178711,0.4716089963912964,25413.220703125,2736.27001953125,2.299999952316284,7247.8701171875,1527.530029296875,3.0739998817443848,3.3269999027252197
2018-11-19,44.98368835449219,1512.2900390625,25.65545082092285,4871.490234375,57.555908203125,56.7599983215332,149.1750030517578,1.141396164894104,1.2833181619644165,1223.0999755859375,1020.0,112.7300033569336,100.95816040039062,80.09452056884766,14.380999565124512,48.137596130371094,0.47816601395606995,25017.439453125,2690.72998046875,2.299999952316284,7028.47998046875,1496.5400390625,3.056999921798706,3.315999984741211
2018-11-20,42.83445358276367,1495.4599609375,25.313379287719727,4451.8701171875,55.69438934326172,53.43000030517578,130.33900451660156,1.1455016136169434,1.2859750986099243,1219.0,1025.760009765625,112.44300079345703,98.15000915527344,80.07525634765625,14.246999740600586,47.433406829833984,0.4347259998321533,24465.640625,2641.889892578125,2.3350000381469727,6908.81982421875,1469.010009765625,3.0480000972747803,3.305000066757202
2018-11-21,42.78605651855469,1516.72998046875,25.211681365966797,4602.169921875,55.99721908569336,54.630001068115234,136.7010040283203,1.1372424364089966,1.2789195775985718,1225.800048828125,1037.6099853515625,112.7030029296875,99.50100708007812,80.07525634765625,14.479999542236328,47.3340950012207,0.4476509988307953,24464.689453125,2649.929931640625,2.3499999046325684,6972.25,1488.280029296875,3.061000108718872,3.311000108718872
2018-11-23,41.69933319091797,1502.06005859375,24.934328079223633,4347.10986328125,54.999656677246094,50.41999816894531,123.2959976196289,1.1403158903121948,1.287597894668579,1221.0,1023.8800048828125,112.97799682617188,99.46240997314453,80.0560073852539,14.220999717712402,46.792415618896484,0.40742799639701843,24285.94921875,2632.56005859375,2.3480000495910645,6938.97998046875,1488.6800537109375,3.053999900817871,3.309999942779541
2018-11-26,42.26327133178711,1581.3299560546875,25.47979164123535,3779.1298828125,56.763206481933594,51.630001068115234,108.33499908447266,1.1337354183197021,1.2812299728393555,1220.199951171875,1048.6199951171875,112.91899871826172,102.743408203125,80.0656509399414,14.182999610900879,47.740360260009766,0.35545098781585693,24640.240234375,2673.449951171875,2.3429999351501465,7081.85009765625,1505.9599609375,3.072000026702881,3.319999933242798
2018-11-27,42.17129898071289,1581.4200439453125,25.646207809448242,3820.719970703125,56.5227165222168,51.560001373291016,110.01000213623047,1.1333370208740234,1.2812299728393555,1211.199951171875,1044.4100341796875,113.50399780273438,103.38996124267578,80.07525634765625,14.062000274658203,48.020225524902344,0.36016300320625305,24748.73046875,2682.169921875,2.3529999256134033,7082.7001953125,1492.8599853515625,3.055000066757202,3.319000005722046
2018-11-28,43.79290008544922,1677.75,26.284128189086914,4257.419921875,58.41096496582031,50.290000915527344,122.43800354003906,1.1298797130584717,1.2743724584579468,1221.4000244140625,1086.22998046875,113.76699829101562,107.23064422607422,80.1041488647461,14.303000450134277,49.067481994628906,0.3905569911003113,25366.4296875,2743.7900390625,2.3350000381469727,7291.58984375,1530.3800048828125,3.0439999103546143,3.3289999961853027
2018-11-29,43.45647430419922,1673.5699462890625,25.923561096191406,4278.8466796875,57.805301666259766,51.45000076293945,117.54264831542969,1.1368545293807983,1.2824130058288574,1224.0999755859375,1088.300048828125,113.55500030517578,106.33319854736328,80.12342071533203,14.27299976348877,48.7876091003418,0.37956199049949646,25338.83984375,2737.800048828125,2.309999942779541,7273.080078125,1525.3900146484375,3.0350000858306885,3.328000068664551
2018-11-30,43.22171401977539,1690.1700439453125,26.256391525268555,4017.2685546875,57.70732498168945,50.93000030517578,113.17141723632812,1.1392766237258911,1.2784454822540283,1220.199951171875,1094.4300537109375,113.41100311279297,107.00870513916016,80.15230560302734,14.093999862670898,49.00429153442383,0.36245501041412354,25538.4609375,2760.169921875,2.308000087738037,7330.5400390625,1533.27001953125,3.013000011444092,3.311000108718872
2018-12-03,44.73197555541992,1772.3599853515625,26.385826110839844,3894.130859375,58.03688049316406,52.95000076293945,108.92501831054688,1.1342240571975708,1.2753475904464722,1233.9000244140625,1106.4300537109375,113.76300048828125,108.16667938232422,80.08670806884766,14.380999565124512,48.968170166015625,0.34875398874282837,25826.4296875,2790.3701171875,2.2880001068115234,7441.509765625,1548.9599609375,2.992000102996826,3.2780001163482666
2018-12-04,42.76426696777344,1668.4000244140625,24.952816009521484,3956.893798828125,55.45389938354492,53.25,110.21418762207031,1.135486125946045,1.2725884914398193,1241.0999755859375,1050.8199462890625,113.58699798583984,104.72164916992188,80.14457702636719,14.520999908447266,46.74727249145508,0.3522309958934784,25027.0703125,2700.06005859375,2.365000009536743,7158.43017578125,1480.75,2.9240000247955322,3.177999973297119
2018-12-06,42.287471771240234,1699.18994140625,24.432191848754883,3521.101806640625,53.49440383911133,51.4900016784668,91.76105499267578,1.13490629196167,1.2727665901184082,1238.0999755859375,1068.72998046875,113.0510025024414,105.36819458007812,80.22173309326172,14.390000343322754,46.12434005737305,0.31093600392341614,24947.669921875,2695.949951171875,2.3529999256134033,7188.259765625,1477.4100341796875,2.875999927520752,3.135999917984009
2018-12-07,40.779624938964844,1629.1300048828125,23.641958236694336,3419.937255859375,51.97132873535156,52.61000061035156,93.29456329345703,1.1374752521514893,1.2778573036193848,1246.800048828125,1036.5799560546875,112.68900299072266,101.1511459350586,80.30850982666016,14.571999549865723,45.375003814697266,0.30199700593948364,24388.94921875,2633.080078125,2.3399999141693115,6969.25,1448.0899658203125,2.8499999046325684,3.1429998874664307
2018-12-10,41.048274993896484,1641.030029296875,23.019065856933594,3502.656005859375,50.831260681152344,51.0,91.68565368652344,1.1400948762893677,1.2721028327941895,1243.699951171875,1039.550048828125,112.50199890136719,103.8241958618164,80.30850982666016,14.477999687194824,44.056915283203125,0.30376601219177246,24423.259765625,2637.719970703125,2.3299999237060547,7020.52001953125,1443.0999755859375,2.8559999465942383,3.128999948501587
2018-12-11,40.813507080078125,1643.239990234375,22.851720809936523,3424.588134765625,50.074180603027344,51.650001525878906,88.94530487060547,1.1356538534164429,1.2561235427856445,1241.9000244140625,1051.75,113.18099975585938,104.78919219970703,80.23136901855469,14.49899959564209,43.117984771728516,0.30134499073028564,24370.240234375,2636.780029296875,2.369999885559082,7031.830078125,1440.1300048828125,2.878999948501587,3.128999948501587
2018-12-12,40.92726516723633,1663.5400390625,22.795942306518555,3486.9501953125,49.860408782958984,51.150001525878906,90.59329986572266,1.1323105096817017,1.2492972612380981,1244.4000244140625,1063.6800537109375,113.38400268554688,105.26204681396484,80.22173309326172,14.725000381469727,43.099937438964844,0.30732300877571106,24527.26953125,2651.070068359375,2.375,7098.31005859375,1455.3199462890625,2.9059998989105225,3.1480000019073486
2018-12-13,41.3750114440918,1658.3800048828125,22.68437957763672,3313.67724609375,49.673370361328125,52.58000183105469,86.53931427001953,1.1373459100723267,1.2628655433654785,1242.699951171875,1061.9000244140625,113.28500366210938,105.61908721923828,80.29888916015625,14.729000091552734,42.458946228027344,0.300025999546051,24597.380859375,2650.5400390625,2.36299991607666,7070.330078125,1432.699951171875,2.9110000133514404,3.1630001068115234
2018-12-14,40.051109313964844,1591.9100341796875,22.75875473022461,3242.48486328125,49.00536346435547,51.20000076293945,84.30829620361328,1.1363636255264282,1.2655024528503418,1237.0,1042.0999755859375,113.55999755859375,102.31879425048828,80.34710693359375,14.512999534606934,42.01656723022461,0.2887899875640869,24100.509765625,2599.949951171875,2.368000030517578,6910.66015625,1410.81005859375,2.8910000324249268,3.1429998874664307
2018-12-17,39.67839050292969,1520.9100341796875,22.74945831298828,3545.86474609375,48.31953048706055,49.880001068115234,95.13382720947266,1.1305949687957764,1.2585581541061401,1247.4000244140625,1016.530029296875,113.38999938964844,99.2886962890625,80.42426300048828,14.638999938964844,42.079769134521484,0.328453004360199,23592.98046875,2545.93994140625,2.3399999141693115,6753.72998046875,1378.1400146484375,2.8570001125335693,3.114000082015991
2018-12-18,40.19390869140625,1551.47998046875,22.74945831298828,3696.05908203125,48.03451919555664,46.2400016784668,101.11245727539062,1.1349835395812988,1.2615749835968018,1249.199951171875,1028.7099609375,112.8290023803711,100.33089447021484,80.47158813476562,14.585000038146973,41.998512268066406,0.35016199946403503,23675.640625,2546.159912109375,2.328000068664551,6783.91015625,1377.1800537109375,2.825000047683716,3.0789999961853027
2018-12-19,38.94020080566406,1495.0799560546875,22.479848861694336,3745.95068359375,47.04586410522461,47.20000076293945,101.2685775756836,1.1375399827957153,1.2655024528503418,1252.0999755859375,1023.010009765625,112.52400207519531,100.06069946289062,80.49089050292969,14.70199966430664,41.23112869262695,0.35195600986480713,23323.66015625,2506.9599609375,2.3380000591278076,6636.830078125,1349.22998046875,2.7780001163482666,3.015000104904175
2018-12-20,37.95755386352539,1460.8299560546875,22.41476821899414,4134.44140625,46.55598449707031,45.880001068115234,116.21687316894531,1.1389521360397339,1.262785792350769,1263.5999755859375,1009.4099731445312,112.41000366210938,97.9570083618164,80.48126220703125,14.753000259399414,41.56517028808594,0.3781990110874176,22859.599609375,2467.419921875,2.3350000381469727,6528.41015625,1326.0,2.7890000343322754,3.01200008392334
2018-12-21,36.48116683959961,1377.449951171875,21.7268009185791,3896.543701171875,44.74789810180664,45.59000015258789,109.49623107910156,1.1456853151321411,1.2669775485992432,1253.800048828125,979.5399780273438,111.1709976196289,94.79180145263672,80.5391845703125,14.583000183105469,40.734588623046875,0.35857000946998596,22445.369140625,2416.6201171875,2.3299999237060547,6332.990234375,1292.0899658203125,2.7920000553131104,3.0280001163482666
2018-12-24,35.537261962890625,1343.9599609375,21.131797790527344,4078.59912109375,43.87502670288086,42.529998779296875,140.23800659179688,1.1372811794281006,1.2648941278457642,1267.5,976.219970703125,111.05400085449219,90.83531188964844,80.60681915283203,14.701000213623047,39.36232376098633,0.40679898858070374,21792.19921875,2351.10009765625,2.3329999446868896,6192.919921875,1266.9200439453125,2.749000072479248,3.003000020980835
2018-12-26,38.03984451293945,1470.9000244140625,22.41476821899414,3857.297607421875,45.81671905517578,46.220001220703125,131.86563110351562,1.1415525674819946,1.2688745260238647,1269.199951171875,1039.4599609375,110.4020004272461,97.04026794433594,80.52953338623047,15.003999710083008,41.158905029296875,0.37869301438331604,22878.44921875,2467.699951171875,2.380000114440918,6554.35986328125,1329.81005859375,2.796999931335449,3.0480000972747803
2018-12-27,37.79297637939453,1461.6400146484375,22.656490325927734,3654.83349609375,46.11064910888672,44.61000061035156,116.57591247558594,1.1361312866210938,1.2648781538009644,1277.300048828125,1043.8800048828125,111.20600128173828,97.63855743408203,80.61647033691406,15.190999984741211,41.104740142822266,0.3411619961261749,23138.8203125,2488.830078125,2.3480000495910645,6579.490234375,1331.8199462890625,2.743000030517578,3.0299999713897705
2018-12-28,37.81234359741211,1478.02001953125,22.675081253051758,3923.918701171875,46.164085388183594,45.33000183105469,137.6470184326172,1.143105387687683,1.2646220922470093,1279.9000244140625,1037.0799560546875,110.8550033569336,96.87620544433594,80.73236083984375,15.326000213623047,41.330440521240234,0.37685200572013855,23062.400390625,2485.739990234375,2.328000068664551,6584.52001953125,1337.9200439453125,2.7360000610351562,3.0420000553131104
2018-12-31,38.17780303955078,1501.969970703125,22.907503128051758,3742.700439453125,46.368934631347656,45.40999984741211,133.36825561523438,1.1439945697784424,1.269357681274414,1278.300048828125,1035.6099853515625,110.33000183105469,98.0149154663086,80.76132202148438,15.432999610900879,41.601287841796875,0.3527059853076935,23327.4609375,2506.85009765625,2.299999952316284,6635.27978515625,1348.56005859375,2.686000108718872,3.0199999809265137
2019-01-02,38.221370697021484,1539.1300048828125,23.205001831054688,3943.409423828125,47.67823791503906,46.540000915527344,155.0476837158203,1.14617121219635,1.2754288911819458,1281.0,1045.8499755859375,109.66799926757812,97.5806655883789,80.7709732055664,15.541999816894531,42.377685546875,0.37524300813674927,23346.240234375,2510.030029296875,2.365000009536743,6665.93994140625,1355.9100341796875,2.6610000133514404,2.9820001125335693
2019-01-03,34.41423034667969,1500.280029296875,22.833126068115234,3836.7412109375,46.81428527832031,47.09000015258789,149.135009765625,1.1318106651306152,1.2521913051605225,1291.800048828125,1016.0599975585938,107.44100189208984,93.9908676147461,80.9351806640625,15.706000328063965,42.04365539550781,0.36022400856018066,22686.220703125,2447.889892578125,2.3550000190734863,6463.5,1330.8299560546875,2.553999900817871,2.9000000953674316
2019-01-04,35.88334655761719,1575.3900146484375,23.781410217285156,3857.717529296875,49.10334014892578,47.959999084472656,154.58193969726562,1.1391078233718872,1.2628813982009888,1282.699951171875,1070.7099609375,107.80799865722656,98.3623046875,80.76132202148438,15.694999694824219,43.289527893066406,0.35674700140953064,23433.16015625,2531.93994140625,2.3580000400543213,6738.85986328125,1380.75,2.6589999198913574,2.9739999771118164
2019-01-07,35.803489685058594,1629.510009765625,23.7628173828125,4025.248291015625,49.530860900878906,48.52000045776367,151.69921875,1.1410444974899292,1.2734960317611694,1286.800048828125,1068.3900146484375,108.52200317382812,98.48776245117188,80.70337677001953,15.668999671936035,43.00965881347656,0.36434701085090637,23531.349609375,2549.68994140625,2.3529999256134033,6823.47021484375,1405.3699951171875,2.681999921798706,2.9779999256134033
2019-01-08,36.48601150512695,1656.5799560546875,23.716331481933594,4030.847900390625,49.39725875854492,49.779998779296875,150.35963439941406,1.1479737758636475,1.278608798980713,1283.199951171875,1076.280029296875,108.61599731445312,99.20187377929688,80.65506744384766,15.62600040435791,42.91937255859375,0.3653149902820587,23787.44921875,2574.409912109375,2.4000000953674316,6897.0,1426.550048828125,2.7160000801086426,2.993000030517578
2019-01-09,37.10560607910156,1659.4200439453125,23.948755264282227,4035.29638671875,50.2166862487793,52.36000061035156,150.80311584472656,1.1456066370010376,1.2737879753112793,1289.300048828125,1074.6600341796875,108.7760009765625,100.62040710449219,80.6937255859375,15.652999877929688,43.15410232543945,0.3708899915218353,23879.119140625,2584.9599609375,2.390000104904175,6957.080078125,1438.81005859375,2.7279999256134033,3.0239999294281006
2019-01-10,37.22420883178711,1656.219970703125,23.920860290527344,3678.924560546875,50.27012634277344,52.59000015258789,128.62518310546875,1.1554949283599854,1.279967188835144,1284.699951171875,1070.3299560546875,108.18900299072266,99.9738540649414,80.70337677001953,15.560999870300293,43.10896682739258,0.3326520025730133,24001.919921875,2596.639892578125,2.375,6986.06982421875,1445.4300537109375,2.7309999465942383,3.0510001182556152
2019-01-11,36.85873794555664,1640.56005859375,24.19976806640625,3687.365478515625,50.492801666259766,51.59000015258789,127.54832458496094,1.151012897491455,1.2753963470458984,1287.0999755859375,1057.18994140625,108.2979965209961,99.20187377929688,80.7516860961914,15.57699966430664,43.21730422973633,0.33290401101112366,23995.94921875,2596.260009765625,2.369999885559082,6971.47998046875,1447.3800048828125,2.7009999752044678,3.0369999408721924
2019-01-14,36.30449295043945,1617.2099609375,24.5158634185791,3706.05224609375,52.48793411254883,50.5099983215332,129.0687255859375,1.146013617515564,1.2849836349487305,1289.0999755859375,1044.68994140625,108.45800018310547,98.47810363769531,80.7516860961914,15.609000205993652,43.713844299316406,0.33376601338386536,23909.83984375,2582.610107421875,2.359999895095825,6905.919921875,1432.81005859375,2.7100000381469727,3.059999942779541
2019-01-15,37.04752731323242,1674.56005859375,24.683208465576172,3630.67529296875,54.67009353637695,52.11000061035156,122.03271484375,1.1472889184951782,1.2874983549118042,1286.199951171875,1077.1500244140625,108.25,101.3344955444336,80.7806396484375,15.545999526977539,43.03675079345703,0.3271790146827698,24065.58984375,2610.300048828125,2.382999897003174,7023.830078125,1445.219970703125,2.7109999656677246,3.071000099182129
2019-01-16,37.500118255615234,1683.780029296875,26.44961166381836,3655.0068359375,55.39155578613281,52.310001373291016,123.54706573486328,1.1416828632354736,1.2872166633605957,1291.5999755859375,1080.969970703125,108.64399719238281,101.69154357910156,80.76132202148438,15.564000129699707,44.183311462402344,0.3297010064125061,24207.16015625,2616.10009765625,2.36299991607666,7034.68994140625,1454.699951171875,2.7309999465942383,3.0769999027252197
2019-01-17,37.72278594970703,1693.219970703125,26.951642990112305,3678.56396484375,55.64094161987305,52.06999969482422,123.7419204711914,1.1398088932037354,1.2885768413543701,1291.0,1089.9000244140625,109.03700256347656,102.4056625366211,80.7516860961914,15.467000007629395,44.44511795043945,0.329353004693985,24370.099609375,2635.9599609375,2.3550000190734863,7084.4599609375,1467.25,2.749000072479248,3.0769999027252197
2019-01-18,37.955135345458984,1696.199951171875,27.239843368530273,3657.83935546875,56.21989059448242,53.79999923706055,121.01026153564453,1.13926362991333,1.2983977794647217,1281.300048828125,1098.260009765625,109.15299987792969,103.93998718261719,80.68408203125,15.329999923706055,45.149295806884766,0.32427701354026794,24706.349609375,2670.7099609375,2.3480000495910645,7157.22998046875,1482.5,2.7839999198913574,3.0980000495910645
2019-01-22,37.103187561035156,1632.1700439453125,27.044614791870117,3604.5771484375,55.088722229003906,52.56999969482422,118.74755096435547,1.136932134628296,1.2891747951507568,1282.5,1070.52001953125,109.66999816894531,101.98104095458984,80.7516860961914,15.258999824523926,45.01388168334961,0.3194909989833832,24404.48046875,2632.89990234375,2.3450000286102295,7020.35986328125,1457.449951171875,2.7300000190734863,3.053999900817871
2019-01-23,37.25325012207031,1640.02001953125,26.886568069458008,3585.123046875,55.338111877441406,52.619998931884766,117.45260620117188,1.1364023685455322,1.2957731485366821,1283.0999755859375,1075.5699462890625,109.3550033569336,102.97501373291016,80.73236083984375,15.317000389099121,45.24861526489258,0.3164919912815094,24575.619140625,2638.699951171875,2.3529999256134033,7025.77001953125,1454.260009765625,2.755000114440918,3.069000005722046
2019-01-24,36.957969665527344,1654.9300537109375,27.035316467285156,3600.865478515625,55.854713439941406,53.130001068115234,117.36288452148438,1.1388224363327026,1.308215618133545,1279.0999755859375,1073.9000244140625,109.49199676513672,102.48285675048828,80.79995727539062,15.23799991607666,45.12221908569336,0.31759798526763916,24553.240234375,2642.330078125,2.305000066757202,7073.4599609375,1464.4100341796875,2.7119998931884766,3.0329999923706055
2019-01-25,38.182640075683594,1670.5699462890625,27.500160217285156,3599.765869140625,57.02150344848633,53.689998626708984,116.37834167480469,1.1313496828079224,1.3121638298034668,1297.4000244140625,1090.989990234375,109.59700012207031,103.41890716552734,80.74201202392578,15.638999938964844,45.25763702392578,0.31716498732566833,24737.19921875,2664.760009765625,2.328000068664551,7164.85986328125,1482.8499755859375,2.753000020980835,3.062000036239624
2019-01-28,37.829280853271484,1637.8900146484375,27.546642303466797,3470.450439453125,56.87009048461914,51.9900016784668,106.58997344970703,1.1413049697875977,1.3208470344543457,1302.4000244140625,1070.0799560546875,109.4000015258789,101.40205383300781,80.7516860961914,15.708999633789062,44.9777717590332,0.2948629856109619,24528.220703125,2643.85009765625,2.3329999446868896,7085.68017578125,1473.5400390625,2.74399995803833,3.061000108718872
2019-01-29,37.43718719482422,1593.8800048828125,27.323518753051758,3448.116943359375,56.300045013427734,53.310001373291016,105.59821319580078,1.143000841140747,1.3160146474838257,1308.199951171875,1060.6199951171875,109.25399780273438,99.33695220947266,80.79029083251953,15.78600025177002,45.004852294921875,0.2895579934120178,24579.9609375,2640.0,2.365000009536743,7028.2900390625,1471.449951171875,2.7119998931884766,3.0409998893737793
2019-01-30,39.995445251464844,1670.4300537109375,27.026016235351562,3486.181640625,57.19963836669922,54.22999954223633,108.90753936767578,1.1435366868972778,1.30804443359375,1309.9000244140625,1089.06005859375,109.41699981689453,102.65653228759766,80.89653015136719,15.880000114440918,45.22153091430664,0.3204610049724579,25014.859375,2681.050048828125,2.365000009536743,7183.080078125,1486.93994140625,2.694999933242798,3.052999973297119
2019-01-31,40.28346252441406,1718.72998046875,26.46820640563965,3457.792724609375,57.41340255737305,53.790000915527344,107.0610122680664,1.1487650871276855,1.3117163181304932,1319.699951171875,1116.3699951171875,108.98100280761719,100.77479553222656,80.96414947509766,16.02199935913086,44.55651092529297,0.3100360035896301,24999.669921875,2704.10009765625,2.3399999141693115,7281.740234375,1499.4200439453125,2.634999990463257,3.005000114440918
2019-02-01,40.302825927734375,1626.22998046875,26.384532928466797,3487.9453125,57.108436584472656,55.2599983215332,107.60978698730469,1.1449507474899292,1.3109424114227295,1316.9000244140625,1110.75,108.84400177001953,99.18255615234375,80.86931610107422,15.880000114440918,44.55651092529297,0.3085170090198517,25063.890625,2706.530029296875,2.3399999141693115,7263.8701171875,1502.050048828125,2.690999984741211,3.0320000648498535
2019-02-04,41.447628021240234,1633.31005859375,26.849376678466797,3459.154052734375,57.458248138427734,54.560001373291016,107.82160186767578,1.1455278396606445,1.3077365159988403,1314.300048828125,1132.800048828125,109.43800354003906,102.03894805908203,80.86931610107422,15.836999893188477,44.69316101074219,0.3001979887485504,25239.369140625,2724.8701171875,2.3350000381469727,7347.5400390625,1517.5400390625,2.7239999771118164,3.059999942779541
2019-02-05,42.15677261352539,1658.81005859375,26.75640869140625,3466.357421875,57.2340087890625,53.65999984741211,107.44351959228516,1.1436283588409424,1.3031013011932373,1314.199951171875,1145.989990234375,109.96099853515625,103.46714782714844,80.86931610107422,15.789999961853027,44.88446044921875,0.29923900961875916,25411.51953125,2737.699951171875,2.365000009536743,7402.080078125,1520.22998046875,2.7019999027252197,3.0350000858306885
2019-02-06,42.17129898071289,1640.260009765625,26.70992660522461,3413.767822265625,57.30576705932617,54.0099983215332,104.9192886352539,1.140992522239685,1.2957228422164917,1309.5,1115.22998046875,109.94100189208984,102.31879425048828,80.90802001953125,15.656000137329102,44.83891296386719,0.29072698950767517,25390.30078125,2731.610107421875,2.365000009536743,7375.27978515625,1518.02001953125,2.7019999027252197,3.0380001068115234
2019-02-07,41.37259292602539,1614.3699951171875,26.254375457763672,3399.4716796875,56.33707809448242,52.63999938964844,104.5353012084961,1.1365960836410522,1.2934435606002808,1309.4000244140625,1098.7099609375,109.9739990234375,101.58540344238281,80.96611022949219,15.675000190734863,43.80038833618164,0.2916179895401001,25169.529296875,2706.050048828125,2.3550000190734863,7288.35009765625,1505.6300048828125,2.6519999504089355,2.993000030517578
2019-02-08,41.421207427978516,1588.219970703125,26.300865173339844,3666.7802734375,55.61951446533203,52.720001220703125,119.26774597167969,1.1338768005371094,1.2949174642562866,1313.699951171875,1095.06005859375,109.75599670410156,101.97138977050781,80.99508666992188,15.77299976348877,43.408668518066406,0.3116829991340637,25106.330078125,2707.8798828125,2.365000009536743,7298.2001953125,1506.3900146484375,2.631999969482422,2.9760000705718994
2019-02-11,41.18300247192383,1591.0,26.41242790222168,3648.4306640625,55.2607421875,52.40999984741211,121.29839324951172,1.1324259042739868,1.293677806854248,1307.0,1095.010009765625,109.80999755859375,101.56610870361328,80.96611022949219,15.656999588012695,43.408668518066406,0.30274099111557007,25053.109375,2709.800048828125,2.375,7307.89990234375,1518.97998046875,2.6610000133514404,2.999000072479248
2019-02-12,41.53787612915039,1638.010009765625,26.672739028930664,3653.528564453125,56.21149444580078,53.099998474121094,122.5722885131836,1.1279042959213257,1.2864052057266235,1309.199951171875,1121.3699951171875,110.4000015258789,103.148681640625,80.95640563964844,15.65999984741211,44.68404769897461,0.30518999695777893,25425.759765625,2744.72998046875,2.378000020980835,7414.6201171875,1538.22998046875,2.684000015258789,3.0220000743865967
2019-02-13,41.365299224853516,1640.0,26.682035446166992,3632.070556640625,56.543365478515625,53.900001525878906,122.55360412597656,1.1334655284881592,1.2892080545425415,1310.800048828125,1120.1600341796875,110.51499938964844,103.07148742675781,80.89836883544922,15.62399959564209,44.656715393066406,0.304284006357193,25543.26953125,2753.030029296875,2.372999906539917,7420.3798828125,1542.93994140625,2.7079999446868896,3.0339999198913574
2019-02-14,41.516014099121094,1622.6500244140625,26.393829345703125,3616.880859375,55.98725891113281,54.40999984741211,121.39020538330078,1.12649405002594,1.2856775522232056,1309.800048828125,1121.6700439453125,110.9229965209961,103.1583480834961,81.00477600097656,15.5,44.20121765136719,0.3019089996814728,25439.390625,2745.72998046875,2.372999906539917,7426.9501953125,1545.1099853515625,2.6570000648498535,3.006999969482422
2019-02-15,41.423641204833984,1607.949951171875,27.063203811645508,3620.810791015625,57.646602630615234,55.59000015258789,122.10038757324219,1.1295350790023804,1.2798361778259277,1318.0999755859375,1113.6500244140625,110.53800201416016,104.4321517944336,80.96611022949219,15.722999572753906,44.83891296386719,0.3017590045928955,25883.25,2775.60009765625,2.369999885559082,7472.41015625,1569.25,2.6659998893737793,2.996999979019165
2019-02-19,41.547603607177734,1627.5799560546875,27.08180046081543,3947.094482421875,57.74527359008789,56.09000015258789,145.34619140625,1.131196141242981,1.2924071550369263,1340.0999755859375,1118.56005859375,110.59100341796875,104.38389587402344,81.0241470336914,15.946999549865723,44.98467254638672,0.3237679898738861,25891.3203125,2779.760009765625,2.372999906539917,7486.77001953125,1574.469970703125,2.6470000743865967,2.990999937057495
2019-02-20,41.814979553222656,1622.0999755859375,27.342113494873047,3999.820556640625,57.978485107421875,56.91999816894531,149.55433654785156,1.1343011856079102,1.3061310052871704,1343.300048828125,1113.800048828125,110.5719985961914,103.84120178222656,81.01445770263672,16.156999588012695,45.376399993896484,0.3328799903392792,25954.439453125,2784.699951171875,2.382999897003174,7489.06982421875,1581.6600341796875,2.6540000438690186,3.0
